Date,Flow,EFC,Desc,Interpolation?
5/10/1952,4.2,1.0,low flow,Real Data
5/11/1952,9.7,2.0,high flow pulse,Real Data
5/12/1952,12.0,2.0,high flow pulse,Real Data
5/13/1952,13.2,2.0,high flow pulse,Real Data
5/14/1952,14.4,2.0,high flow pulse,Real Data
5/15/1952,16.2,2.0,high flow pulse,Real Data
5/16/1952,14.6,2.0,high flow pulse,Real Data
5/17/1952,17.2,2.0,high flow pulse,Real Data
5/18/1952,15.9,2.0,high flow pulse,Real Data
5/19/1952,14.6,2.0,high flow pulse,Real Data
5/20/1952,13.0,2.0,high flow pulse,Real Data
5/21/1952,12.0,2.0,high flow pulse,Real Data
5/22/1952,9.4,1.0,low flow,Real Data
5/23/1952,7.79,1.0,low flow,Real Data
5/24/1952,6.2,1.0,low flow,Real Data
5/25/1952,5.82,1.0,low flow,Real Data
5/26/1952,5.72,1.0,low flow,Real Data
5/27/1952,5.43,1.0,low flow,Real Data
5/28/1952,6.81,1.0,low flow,Real Data
5/29/1952,12.5,2.0,high flow pulse,Real Data
5/30/1952,11.7,2.0,high flow pulse,Real Data
5/31/1952,9.2,1.0,low flow,Real Data
6/1/1952,7.6,1.0,low flow,Real Data
6/2/1952,6.6,1.0,low flow,Real Data
6/3/1952,7.8,1.0,low flow,Real Data
6/4/1952,10.5,2.0,high flow pulse,Real Data
6/5/1952,10.8,2.0,high flow pulse,Real Data
6/6/1952,11.2,2.0,high flow pulse,Real Data
6/7/1952,11.1,2.0,high flow pulse,Real Data
6/8/1952,10.3,2.0,high flow pulse,Real Data
6/9/1952,9.37,1.0,low flow,Real Data
6/10/1952,8.36,1.0,low flow,Real Data
6/11/1952,8.13,1.0,low flow,Real Data
6/12/1952,7.87,1.0,low flow,Real Data
6/13/1952,7.54,1.0,low flow,Real Data
6/14/1952,7.31,1.0,low flow,Real Data
6/15/1952,6.7,1.0,low flow,Real Data
6/16/1952,5.58,1.0,low flow,Real Data
6/17/1952,5.25,1.0,low flow,Real Data
6/18/1952,5.05,1.0,low flow,Real Data
6/19/1952,5.0,1.0,low flow,Real Data
6/20/1952,6.11,1.0,low flow,Real Data
6/21/1952,8.24,1.0,low flow,Real Data
6/22/1952,8.0,1.0,low flow,Real Data
6/23/1952,7.33,1.0,low flow,Real Data
6/24/1952,9.48,1.0,low flow,Real Data
6/25/1952,19.6,2.0,high flow pulse,Real Data
6/26/1952,18.9,2.0,high flow pulse,Real Data
6/27/1952,16.5,2.0,high flow pulse,Real Data
6/28/1952,15.1,2.0,high flow pulse,Real Data
6/29/1952,13.9,2.0,high flow pulse,Real Data
6/30/1952,12.8,2.0,high flow pulse,Real Data
7/1/1952,11.7,2.0,high flow pulse,Real Data
7/2/1952,10.2,2.0,high flow pulse,Real Data
7/3/1952,8.47,1.0,low flow,Real Data
7/4/1952,8.3,1.0,low flow,Real Data
7/5/1952,11.6,2.0,high flow pulse,Real Data
7/6/1952,12.9,2.0,high flow pulse,Real Data
7/7/1952,13.3,2.0,high flow pulse,Real Data
7/8/1952,19.6,2.0,high flow pulse,Real Data
7/9/1952,24.0,2.0,high flow pulse,Real Data
7/10/1952,21.8,2.0,high flow pulse,Real Data
7/11/1952,16.5,2.0,high flow pulse,Real Data
7/12/1952,14.8,2.0,high flow pulse,Real Data
7/13/1952,13.6,2.0,high flow pulse,Real Data
7/14/1952,12.9,2.0,high flow pulse,Real Data
7/15/1952,12.2,2.0,high flow pulse,Real Data
7/16/1952,12.2,2.0,high flow pulse,Real Data
7/17/1952,12.8,2.0,high flow pulse,Real Data
7/18/1952,13.9,2.0,high flow pulse,Real Data
7/19/1952,14.6,2.0,high flow pulse,Real Data
7/20/1952,13.7,2.0,high flow pulse,Real Data
7/21/1952,13.0,2.0,high flow pulse,Real Data
7/22/1952,12.4,2.0,high flow pulse,Real Data
7/23/1952,12.2,2.0,high flow pulse,Real Data
7/24/1952,12.1,2.0,high flow pulse,Real Data
7/25/1952,12.0,2.0,high flow pulse,Real Data
7/26/1952,11.8,2.0,high flow pulse,Real Data
7/27/1952,12.5,2.0,high flow pulse,Real Data
7/28/1952,13.3,2.0,high flow pulse,Real Data
7/29/1952,14.7,2.0,high flow pulse,Real Data
7/30/1952,14.9,2.0,high flow pulse,Real Data
7/31/1952,14.5,2.0,high flow pulse,Real Data
8/1/1952,15.5,2.0,high flow pulse,Real Data
8/2/1952,17.2,2.0,high flow pulse,Real Data
8/3/1952,18.7,2.0,high flow pulse,Real Data
8/4/1952,18.8,2.0,high flow pulse,Real Data
8/5/1952,17.3,2.0,high flow pulse,Real Data
8/6/1952,15.4,2.0,high flow pulse,Real Data
8/7/1952,13.6,2.0,high flow pulse,Real Data
8/8/1952,12.9,2.0,high flow pulse,Real Data
8/9/1952,12.0,2.0,high flow pulse,Real Data
8/10/1952,10.7,2.0,high flow pulse,Real Data
8/11/1952,10.0,2.0,high flow pulse,Real Data
8/12/1952,9.58,1.0,low flow,Real Data
8/13/1952,9.25,1.0,low flow,Real Data
8/14/1952,9.51,1.0,low flow,Real Data
8/15/1952,13.6,2.0,high flow pulse,Real Data
8/16/1952,15.0,2.0,high flow pulse,Real Data
8/17/1952,16.0,2.0,high flow pulse,Real Data
8/18/1952,16.9,2.0,high flow pulse,Real Data
8/19/1952,17.5,2.0,high flow pulse,Real Data
8/20/1952,19.7,2.0,high flow pulse,Real Data
8/21/1952,19.2,2.0,high flow pulse,Real Data
8/22/1952,17.0,2.0,high flow pulse,Real Data
8/23/1952,14.9,2.0,high flow pulse,Real Data
8/24/1952,13.9,2.0,high flow pulse,Real Data
8/25/1952,13.8,2.0,high flow pulse,Real Data
8/26/1952,15.2,2.0,high flow pulse,Real Data
8/27/1952,16.1,2.0,high flow pulse,Real Data
8/28/1952,15.4,2.0,high flow pulse,Real Data
8/29/1952,14.1,2.0,high flow pulse,Real Data
8/30/1952,12.7,2.0,high flow pulse,Real Data
8/31/1952,11.4,2.0,high flow pulse,Real Data
9/1/1952,10.5,2.0,high flow pulse,Real Data
9/2/1952,10.1,2.0,high flow pulse,Real Data
9/3/1952,9.82,2.0,high flow pulse,Real Data
9/4/1952,9.66,2.0,high flow pulse,Real Data
9/5/1952,9.41,1.0,low flow,Real Data
9/6/1952,9.43,1.0,low flow,Real Data
9/7/1952,9.99,2.0,high flow pulse,Real Data
9/8/1952,9.71,2.0,high flow pulse,Real Data
9/9/1952,9.51,1.0,low flow,Real Data
9/10/1952,9.15,1.0,low flow,Real Data
9/11/1952,8.63,1.0,low flow,Real Data
9/12/1952,8.27,1.0,low flow,Real Data
9/13/1952,7.92,1.0,low flow,Real Data
9/14/1952,8.75,1.0,low flow,Real Data
9/15/1952,12.3,2.0,high flow pulse,Real Data
9/16/1952,13.8,2.0,high flow pulse,Real Data
9/17/1952,15.7,2.0,high flow pulse,Real Data
9/18/1952,15.1,2.0,high flow pulse,Real Data
9/19/1952,12.3,2.0,high flow pulse,Real Data
9/20/1952,10.1,2.0,high flow pulse,Real Data
9/21/1952,8.32,1.0,low flow,Real Data
9/22/1952,8.0,1.0,low flow,Real Data
9/23/1952,7.61,1.0,low flow,Real Data
9/24/1952,7.07,1.0,low flow,Real Data
9/25/1952,6.83,1.0,low flow,Real Data
9/26/1952,6.58,1.0,low flow,Real Data
9/27/1952,6.46,1.0,low flow,Real Data
9/28/1952,6.44,1.0,low flow,Real Data
9/29/1952,6.34,1.0,low flow,Real Data
9/30/1952,6.19,1.0,low flow,Real Data
10/1/1952,6.25,1.0,low flow,Real Data
10/2/1952,6.08,1.0,low flow,Real Data
10/3/1952,5.98,1.0,low flow,Real Data
10/4/1952,6.11,1.0,low flow,Real Data
10/5/1952,8.9,1.0,low flow,Real Data
10/6/1952,11.3,2.0,high flow pulse,Real Data
10/7/1952,15.1,2.0,high flow pulse,Real Data
10/8/1952,13.99,2.0,high flow pulse,Interpolated Data
10/9/1952,12.87,2.0,high flow pulse,Interpolated Data
10/10/1952,11.76,2.0,high flow pulse,Interpolated Data
10/11/1952,10.65,2.0,high flow pulse,Interpolated Data
10/12/1952,9.536,1.0,low flow,Interpolated Data
10/13/1952,8.423,1.0,low flow,Interpolated Data
10/14/1952,7.31,1.0,low flow,Real Data
10/15/1952,7.19,1.0,low flow,Real Data
10/16/1952,7.06,1.0,low flow,Real Data
10/17/1952,6.94,1.0,low flow,Real Data
10/18/1952,6.93,1.0,low flow,Real Data
10/19/1952,6.92,1.0,low flow,Real Data
10/20/1952,6.82,1.0,low flow,Real Data
10/21/1952,6.73,1.0,low flow,Real Data
10/22/1952,6.21,1.0,low flow,Real Data
10/23/1952,5.13,1.0,low flow,Real Data
10/24/1952,4.6,1.0,low flow,Real Data
10/25/1952,4.32,1.0,low flow,Real Data
10/26/1952,4.1,1.0,low flow,Real Data
10/27/1952,3.93,1.0,low flow,Real Data
10/28/1952,3.78,1.0,low flow,Real Data
10/29/1952,3.7,1.0,low flow,Real Data
10/30/1952,3.61,1.0,low flow,Real Data
10/31/1952,3.51,1.0,low flow,Real Data
11/1/1952,3.49,1.0,low flow,Real Data
11/2/1952,3.41,1.0,low flow,Real Data
11/3/1952,3.35,1.0,low flow,Real Data
11/4/1952,3.25,1.0,low flow,Real Data
11/5/1952,3.2,1.0,low flow,Real Data
11/6/1952,3.15,1.0,low flow,Real Data
11/7/1952,3.05,1.0,low flow,Real Data
11/8/1952,2.95,1.0,low flow,Real Data
11/9/1952,2.89,1.0,low flow,Real Data
11/10/1952,2.81,1.0,low flow,Real Data
11/11/1952,3.06,1.0,low flow,Real Data
11/12/1952,4.17,1.0,low flow,Real Data
11/13/1952,6.01,1.0,low flow,Real Data
11/14/1952,5.18,1.0,low flow,Real Data
11/15/1952,3.58,1.0,low flow,Real Data
11/16/1952,3.28,1.0,low flow,Real Data
11/17/1952,3.33,1.0,low flow,Real Data
11/18/1952,3.15,1.0,low flow,Real Data
11/19/1952,2.81,1.0,low flow,Real Data
11/20/1952,2.62,1.0,low flow,Real Data
11/21/1952,2.56,1.0,low flow,Real Data
11/22/1952,2.5,1.0,low flow,Real Data
11/23/1952,2.42,1.0,low flow,Real Data
11/24/1952,2.29,1.0,low flow,Real Data
11/25/1952,2.19,1.0,low flow,Real Data
11/26/1952,2.55,1.0,low flow,Real Data
11/27/1952,2.59,1.0,low flow,Real Data
11/28/1952,2.43,1.0,low flow,Real Data
11/29/1952,2.29,1.0,low flow,Real Data
11/30/1952,1.99,1.0,low flow,Real Data
12/1/1952,1.72,1.0,low flow,Real Data
12/2/1952,1.67,1.0,low flow,Real Data
12/3/1952,1.59,1.0,low flow,Real Data
12/4/1952,1.49,1.0,low flow,Real Data
12/5/1952,1.42,1.0,low flow,Real Data
12/6/1952,1.36,1.0,low flow,Real Data
12/7/1952,1.35,1.0,low flow,Real Data
12/8/1952,1.35,1.0,low flow,Real Data
12/9/1952,1.32,1.0,low flow,Real Data
12/10/1952,1.28,1.0,low flow,Real Data
12/11/1952,1.28,1.0,low flow,Real Data
12/12/1952,1.21,1.0,low flow,Real Data
12/13/1952,1.15,1.0,low flow,Real Data
12/14/1952,1.14,1.0,low flow,Real Data
12/15/1952,1.11,1.0,low flow,Real Data
12/16/1952,1.07,1.0,low flow,Real Data
12/17/1952,1.07,1.0,low flow,Real Data
12/18/1952,1.01,1.0,low flow,Real Data
12/19/1952,0.977,1.0,low flow,Real Data
12/20/1952,0.947,1.0,low flow,Real Data
12/21/1952,0.905,1.0,low flow,Real Data
12/22/1952,0.877,1.0,low flow,Real Data
12/23/1952,0.847,1.0,low flow,Real Data
12/24/1952,0.805,1.0,low flow,Real Data
12/25/1952,0.777,1.0,low flow,Real Data
12/26/1952,0.75,0.0,extreme low flow,Real Data
12/27/1952,0.75,0.0,extreme low flow,Real Data
12/28/1952,0.75,0.0,extreme low flow,Real Data
12/29/1952,0.727,0.0,extreme low flow,Real Data
12/30/1952,0.697,0.0,extreme low flow,Real Data
12/31/1952,0.658,0.0,extreme low flow,Real Data
1/1/1953,0.672,0.0,extreme low flow,Real Data
1/2/1953,0.627,0.0,extreme low flow,Real Data
1/3/1953,0.577,0.0,extreme low flow,Real Data
1/4/1953,0.565,0.0,extreme low flow,Real Data
1/5/1953,1.21,1.0,low flow,Real Data
1/6/1953,1.82,1.0,low flow,Real Data
1/7/1953,1.8,1.0,low flow,Real Data
1/8/1953,2.22,1.0,low flow,Real Data
1/9/1953,3.63,1.0,low flow,Real Data
1/10/1953,4.6,1.0,low flow,Real Data
1/11/1953,3.35,1.0,low flow,Real Data
1/12/1953,1.63,1.0,low flow,Real Data
1/13/1953,1.16,1.0,low flow,Real Data
1/14/1953,1.01,1.0,low flow,Real Data
1/15/1953,1.08,1.0,low flow,Real Data
1/16/1953,1.28,1.0,low flow,Real Data
1/17/1953,1.2,1.0,low flow,Real Data
1/18/1953,1.55,1.0,low flow,Real Data
1/19/1953,2.09,1.0,low flow,Real Data
1/20/1953,3.21,1.0,low flow,Real Data
1/21/1953,2.79,1.0,low flow,Real Data
1/22/1953,1.83,1.0,low flow,Real Data
1/23/1953,1.63,1.0,low flow,Real Data
1/24/1953,1.46,1.0,low flow,Real Data
1/25/1953,1.22,1.0,low flow,Real Data
1/26/1953,1.01,1.0,low flow,Real Data
1/27/1953,0.885,1.0,low flow,Real Data
1/28/1953,0.779,1.0,low flow,Real Data
1/29/1953,0.705,0.0,extreme low flow,Real Data
1/30/1953,0.7,0.0,extreme low flow,Real Data
1/31/1953,0.7,0.0,extreme low flow,Real Data
2/1/1953,0.697,0.0,extreme low flow,Real Data
2/2/1953,0.655,0.0,extreme low flow,Real Data
2/3/1953,0.65,0.0,extreme low flow,Real Data
2/4/1953,0.653,0.0,extreme low flow,Real Data
2/5/1953,0.695,0.0,extreme low flow,Real Data
2/6/1953,0.7,0.0,extreme low flow,Real Data
2/7/1953,0.697,0.0,extreme low flow,Real Data
2/8/1953,0.655,0.0,extreme low flow,Real Data
2/9/1953,0.627,0.0,extreme low flow,Real Data
2/10/1953,0.597,0.0,extreme low flow,Real Data
2/11/1953,0.555,0.0,extreme low flow,Real Data
2/12/1953,0.553,0.0,extreme low flow,Real Data
2/13/1953,0.589,0.0,extreme low flow,Real Data
2/14/1953,0.511,0.0,extreme low flow,Real Data
2/15/1953,0.5,0.0,extreme low flow,Real Data
2/16/1953,0.5,0.0,extreme low flow,Real Data
2/17/1953,0.506,0.0,extreme low flow,Real Data
2/18/1953,0.733,0.0,extreme low flow,Real Data
2/19/1953,0.977,1.0,low flow,Real Data
2/20/1953,0.818,1.0,low flow,Real Data
2/21/1953,0.755,0.0,extreme low flow,Real Data
2/22/1953,0.75,0.0,extreme low flow,Real Data
2/23/1953,0.747,0.0,extreme low flow,Real Data
2/24/1953,0.705,0.0,extreme low flow,Real Data
2/25/1953,0.7,0.0,extreme low flow,Real Data
2/26/1953,0.7,0.0,extreme low flow,Real Data
2/27/1953,0.7,0.0,extreme low flow,Real Data
2/28/1953,0.703,0.0,extreme low flow,Real Data
3/1/1953,0.748,0.0,extreme low flow,Real Data
3/2/1953,0.821,1.0,low flow,Real Data
3/3/1953,0.869,1.0,low flow,Real Data
3/4/1953,0.805,1.0,low flow,Real Data
3/5/1953,0.777,1.0,low flow,Real Data
3/6/1953,0.747,0.0,extreme low flow,Real Data
3/7/1953,0.705,0.0,extreme low flow,Real Data
3/8/1953,0.7,0.0,extreme low flow,Real Data
3/9/1953,0.712,0.0,extreme low flow,Real Data
3/10/1953,0.885,1.0,low flow,Real Data
3/11/1953,1.13,1.0,low flow,Real Data
3/12/1953,2.77,1.0,low flow,Real Data
3/13/1953,2.94,1.0,low flow,Real Data
3/14/1953,2.53,1.0,low flow,Real Data
3/15/1953,2.17,1.0,low flow,Real Data
3/16/1953,1.8,1.0,low flow,Real Data
3/17/1953,1.42,1.0,low flow,Real Data
3/18/1953,1.35,1.0,low flow,Real Data
3/19/1953,1.29,1.0,low flow,Real Data
3/20/1953,1.23,1.0,low flow,Real Data
3/21/1953,0.973,1.0,low flow,Real Data
3/22/1953,0.852,1.0,low flow,Real Data
3/23/1953,0.782,1.0,low flow,Real Data
3/24/1953,0.747,0.0,extreme low flow,Real Data
3/25/1953,0.705,0.0,extreme low flow,Real Data
3/26/1953,0.677,0.0,extreme low flow,Real Data
3/27/1953,0.725,0.0,extreme low flow,Real Data
3/28/1953,0.919,1.0,low flow,Real Data
3/29/1953,1.12,1.0,low flow,Real Data
3/30/1953,1.17,1.0,low flow,Real Data
3/31/1953,1.02,1.0,low flow,Real Data
4/1/1953,0.933,1.0,low flow,Real Data
4/2/1953,1.09,1.0,low flow,Real Data
4/3/1953,1.21,1.0,low flow,Real Data
4/4/1953,1.21,1.0,low flow,Real Data
4/5/1953,1.27,1.0,low flow,Real Data
4/6/1953,1.3,1.0,low flow,Real Data
4/7/1953,1.4,1.0,low flow,Real Data
4/8/1953,1.29,1.0,low flow,Real Data
4/9/1953,1.19,1.0,low flow,Real Data
4/10/1953,1.14,1.0,low flow,Real Data
4/11/1953,1.14,1.0,low flow,Real Data
4/12/1953,1.07,1.0,low flow,Real Data
4/13/1953,1.01,1.0,low flow,Real Data
4/14/1953,1.0,1.0,low flow,Real Data
4/15/1953,0.977,1.0,low flow,Real Data
4/16/1953,0.95,1.0,low flow,Real Data
4/17/1953,0.927,1.0,low flow,Real Data
4/18/1953,0.9,1.0,low flow,Real Data
4/19/1953,1.03,1.0,low flow,Real Data
4/20/1953,2.56,1.0,low flow,Real Data
4/21/1953,2.12,1.0,low flow,Real Data
4/22/1953,1.25,1.0,low flow,Real Data
4/23/1953,1.2,1.0,low flow,Real Data
4/24/1953,0.936,1.0,low flow,Real Data
4/25/1953,0.805,1.0,low flow,Real Data
4/26/1953,0.803,1.0,low flow,Real Data
4/27/1953,0.828,1.0,low flow,Real Data
4/28/1953,0.909,1.0,low flow,Real Data
4/29/1953,0.899,1.0,low flow,Real Data
4/30/1953,0.811,1.0,low flow,Real Data
5/1/1953,0.8,1.0,low flow,Real Data
5/2/1953,0.8,1.0,low flow,Real Data
5/3/1953,0.8,1.0,low flow,Real Data
5/4/1953,0.97,1.0,low flow,Real Data
5/5/1953,2.16,1.0,low flow,Real Data
5/6/1953,1.64,1.0,low flow,Real Data
5/7/1953,1.04,1.0,low flow,Real Data
5/8/1953,1.49,1.0,low flow,Real Data
5/9/1953,1.35,1.0,low flow,Real Data
5/10/1953,1.08,1.0,low flow,Real Data
5/11/1953,1.0,1.0,low flow,Real Data
5/12/1953,1.07,1.0,low flow,Real Data
5/13/1953,3.18,1.0,low flow,Real Data
5/14/1953,3.88,1.0,low flow,Real Data
5/15/1953,5.64,1.0,low flow,Real Data
5/16/1953,7.78,1.0,low flow,Real Data
5/17/1953,12.2,2.0,high flow pulse,Real Data
5/18/1953,9.68,2.0,high flow pulse,Real Data
5/19/1953,9.67,2.0,high flow pulse,Real Data
5/20/1953,12.8,2.0,high flow pulse,Real Data
5/21/1953,13.2,2.0,high flow pulse,Real Data
5/22/1953,16.9,2.0,high flow pulse,Real Data
5/23/1953,15.5,2.0,high flow pulse,Real Data
5/24/1953,14.0,2.0,high flow pulse,Real Data
5/25/1953,27.0,2.0,high flow pulse,Real Data
5/26/1953,37.4,2.0,high flow pulse,Real Data
5/27/1953,29.9,2.0,high flow pulse,Real Data
5/28/1953,21.8,2.0,high flow pulse,Real Data
5/29/1953,16.6,2.0,high flow pulse,Real Data
5/30/1953,13.9,2.0,high flow pulse,Real Data
5/31/1953,12.4,2.0,high flow pulse,Real Data
6/1/1953,16.6,2.0,high flow pulse,Real Data
6/2/1953,14.6,2.0,high flow pulse,Real Data
6/3/1953,14.0,2.0,high flow pulse,Real Data
6/4/1953,13.7,2.0,high flow pulse,Real Data
6/5/1953,12.0,2.0,high flow pulse,Real Data
6/6/1953,11.1,2.0,high flow pulse,Real Data
6/7/1953,10.7,2.0,high flow pulse,Real Data
6/8/1953,9.7,2.0,high flow pulse,Real Data
6/9/1953,10.1,2.0,high flow pulse,Real Data
6/10/1953,13.6,2.0,high flow pulse,Real Data
6/11/1953,12.8,2.0,high flow pulse,Real Data
6/12/1953,10.3,2.0,high flow pulse,Real Data
6/13/1953,9.44,1.0,low flow,Real Data
6/14/1953,9.84,2.0,high flow pulse,Real Data
6/15/1953,9.9,2.0,high flow pulse,Real Data
6/16/1953,10.9,2.0,high flow pulse,Real Data
6/17/1953,12.0,2.0,high flow pulse,Real Data
6/18/1953,10.0,2.0,high flow pulse,Real Data
6/19/1953,8.37,1.0,low flow,Real Data
6/20/1953,7.98,1.0,low flow,Real Data
6/21/1953,9.6,1.0,low flow,Real Data
6/22/1953,8.66,1.0,low flow,Real Data
6/23/1953,7.92,1.0,low flow,Real Data
6/24/1953,9.05,1.0,low flow,Real Data
6/25/1953,11.0,3.0,small flood,Real Data
6/26/1953,13.5,3.0,small flood,Real Data
6/27/1953,15.4,3.0,small flood,Real Data
6/28/1953,14.1,3.0,small flood,Real Data
6/29/1953,11.5,3.0,small flood,Real Data
6/30/1953,15.1,3.0,small flood,Real Data
7/1/1953,15.5,3.0,small flood,Real Data
7/2/1953,12.7,3.0,small flood,Real Data
7/3/1953,10.9,3.0,small flood,Real Data
7/4/1953,10.2,3.0,small flood,Real Data
7/5/1953,10.7,3.0,small flood,Real Data
7/6/1953,13.0,3.0,small flood,Real Data
7/7/1953,20.5,3.0,small flood,Real Data
7/8/1953,27.1,3.0,small flood,Real Data
7/9/1953,24.0,3.0,small flood,Real Data
7/10/1953,20.5,3.0,small flood,Real Data
7/11/1953,25.3,3.0,small flood,Real Data
7/12/1953,32.0,3.0,small flood,Real Data
7/13/1953,33.6,3.0,small flood,Real Data
7/14/1953,30.3,3.0,small flood,Real Data
7/15/1953,35.4,3.0,small flood,Real Data
7/16/1953,58.9,3.0,small flood,Real Data
7/17/1953,59.6,3.0,small flood,Real Data
7/18/1953,50.0,3.0,small flood,Real Data
7/19/1953,40.4,3.0,small flood,Real Data
7/20/1953,33.6,3.0,small flood,Real Data
7/21/1953,28.3,3.0,small flood,Real Data
7/22/1953,23.7,3.0,small flood,Real Data
7/23/1953,22.0,3.0,small flood,Real Data
7/24/1953,23.0,3.0,small flood,Real Data
7/25/1953,22.7,3.0,small flood,Real Data
7/26/1953,21.6,3.0,small flood,Real Data
7/27/1953,18.9,3.0,small flood,Real Data
7/28/1953,14.3,3.0,small flood,Real Data
7/29/1953,12.5,3.0,small flood,Real Data
7/30/1953,11.1,3.0,small flood,Real Data
7/31/1953,10.2,3.0,small flood,Real Data
8/1/1953,9.9,3.0,small flood,Real Data
8/2/1953,9.96,3.0,small flood,Real Data
8/3/1953,11.6,3.0,small flood,Real Data
8/4/1953,16.0,3.0,small flood,Real Data
8/5/1953,23.1,3.0,small flood,Real Data
8/6/1953,20.6,3.0,small flood,Real Data
8/7/1953,17.1,3.0,small flood,Real Data
8/8/1953,17.2,3.0,small flood,Real Data
8/9/1953,17.1,3.0,small flood,Real Data
8/10/1953,21.9,3.0,small flood,Real Data
8/11/1953,31.9,3.0,small flood,Real Data
8/12/1953,33.6,3.0,small flood,Real Data
8/13/1953,30.7,3.0,small flood,Real Data
8/14/1953,28.3,3.0,small flood,Real Data
8/15/1953,28.6,3.0,small flood,Real Data
8/16/1953,25.8,3.0,small flood,Real Data
8/17/1953,25.0,3.0,small flood,Real Data
8/18/1953,32.9,3.0,small flood,Real Data
8/19/1953,34.4,3.0,small flood,Real Data
8/20/1953,31.5,3.0,small flood,Real Data
8/21/1953,28.3,3.0,small flood,Real Data
8/22/1953,28.0,3.0,small flood,Real Data
8/23/1953,28.9,3.0,small flood,Real Data
8/24/1953,42.2,3.0,small flood,Real Data
8/25/1953,45.3,3.0,small flood,Real Data
8/26/1953,32.4,3.0,small flood,Real Data
8/27/1953,27.4,3.0,small flood,Real Data
8/28/1953,25.2,3.0,small flood,Real Data
8/29/1953,22.8,3.0,small flood,Real Data
8/30/1953,21.1,3.0,small flood,Real Data
8/31/1953,18.6,3.0,small flood,Real Data
9/1/1953,18.4,3.0,small flood,Real Data
9/2/1953,22.7,3.0,small flood,Real Data
9/3/1953,22.4,3.0,small flood,Real Data
9/4/1953,28.1,3.0,small flood,Real Data
9/5/1953,29.4,3.0,small flood,Real Data
9/6/1953,24.7,3.0,small flood,Real Data
9/7/1953,24.3,3.0,small flood,Real Data
9/8/1953,27.5,3.0,small flood,Real Data
9/9/1953,26.1,3.0,small flood,Real Data
9/10/1953,23.7,3.0,small flood,Real Data
9/11/1953,26.9,3.0,small flood,Real Data
9/12/1953,24.0,3.0,small flood,Real Data
9/13/1953,34.5,3.0,small flood,Real Data
9/14/1953,30.8,3.0,small flood,Real Data
9/15/1953,29.1,3.0,small flood,Real Data
9/16/1953,25.5,3.0,small flood,Real Data
9/17/1953,23.1,3.0,small flood,Real Data
9/18/1953,22.3,3.0,small flood,Real Data
9/19/1953,21.1,3.0,small flood,Real Data
9/20/1953,19.1,3.0,small flood,Real Data
9/21/1953,21.4,3.0,small flood,Real Data
9/22/1953,25.2,3.0,small flood,Real Data
9/23/1953,26.2,3.0,small flood,Real Data
9/24/1953,23.0,3.0,small flood,Real Data
9/25/1953,22.1,3.0,small flood,Real Data
9/26/1953,20.4,3.0,small flood,Real Data
9/27/1953,19.7,3.0,small flood,Real Data
9/28/1953,17.2,3.0,small flood,Real Data
9/29/1953,16.1,3.0,small flood,Real Data
9/30/1953,15.5,3.0,small flood,Real Data
10/1/1953,14.5,3.0,small flood,Real Data
10/2/1953,13.6,3.0,small flood,Real Data
10/3/1953,13.1,3.0,small flood,Real Data
10/4/1953,12.4,3.0,small flood,Real Data
10/5/1953,11.4,3.0,small flood,Real Data
10/6/1953,10.6,3.0,small flood,Real Data
10/7/1953,10.0,3.0,small flood,Real Data
10/8/1953,9.08,1.0,low flow,Real Data
10/9/1953,8.47,1.0,low flow,Real Data
10/10/1953,8.34,1.0,low flow,Real Data
10/11/1953,7.66,1.0,low flow,Real Data
10/12/1953,7.47,1.0,low flow,Real Data
10/13/1953,7.4,1.0,low flow,Real Data
10/14/1953,7.65,1.0,low flow,Real Data
10/15/1953,7.65,1.0,low flow,Real Data
10/16/1953,13.1,2.0,high flow pulse,Real Data
10/17/1953,11.5,2.0,high flow pulse,Real Data
10/18/1953,8.31,1.0,low flow,Real Data
10/19/1953,7.06,1.0,low flow,Real Data
10/20/1953,6.42,1.0,low flow,Real Data
10/21/1953,6.64,1.0,low flow,Real Data
10/22/1953,6.56,1.0,low flow,Real Data
10/23/1953,6.21,1.0,low flow,Real Data
10/24/1953,6.0,1.0,low flow,Real Data
10/25/1953,5.81,1.0,low flow,Real Data
10/26/1953,5.63,1.0,low flow,Real Data
10/27/1953,5.52,1.0,low flow,Real Data
10/28/1953,5.51,1.0,low flow,Real Data
10/29/1953,5.38,1.0,low flow,Real Data
10/30/1953,5.15,1.0,low flow,Real Data
10/31/1953,5.0,1.0,low flow,Real Data
11/1/1953,4.88,1.0,low flow,Real Data
11/2/1953,5.0,1.0,low flow,Real Data
11/3/1953,4.64,1.0,low flow,Real Data
11/4/1953,4.4,1.0,low flow,Real Data
11/5/1953,4.36,1.0,low flow,Real Data
11/6/1953,4.2,1.0,low flow,Real Data
11/7/1953,4.1,1.0,low flow,Real Data
11/8/1953,4.11,1.0,low flow,Real Data
11/9/1953,4.28,1.0,low flow,Real Data
11/10/1953,4.03,1.0,low flow,Real Data
11/11/1953,3.87,1.0,low flow,Real Data
11/12/1953,3.66,1.0,low flow,Real Data
11/13/1953,3.63,1.0,low flow,Real Data
11/14/1953,3.53,1.0,low flow,Real Data
11/15/1953,3.65,1.0,low flow,Real Data
11/16/1953,3.86,1.0,low flow,Real Data
11/17/1953,3.5,1.0,low flow,Real Data
11/18/1953,3.45,1.0,low flow,Real Data
11/19/1953,3.33,1.0,low flow,Real Data
